A_id,A_statement,Best_B_id,Best_B_statement,cosine_similarity
A1460,Pardeeville High 120 Oak St Pardeeville,B1463,Pardeeville High School 120 Oak St Pardeeville,0.97602713
A1240,Milwaukee German Immersion 3778 N 82nd St Milwaukee,B1237,Milwaukee German Immersion Sch 3778 N 82nd St Milwaukee,0.9760215
A1970,Union Grove Elementary 1745 Milldrum St Union Grove,B2069,Union Grove Elementary School 1745 Milldrum Street Union Grove,0.9759443
A1082,Locust Lane Elementary 3245 Locust Ln Eau Claire,B1073,Locust Lane Elementary School 3245 Locust Ln Eau Claire,0.9759348
A693,Goodrich Elementary 8251 N Celina St Milwaukee,B689,Goodrich Elementary School 8251 N Celina St Milwaukee,0.97591716
A1918,Thoreau Elementary 7878 N 60th St Milwaukee,B2016,Thoreau Elementary School 7878 N 60th St Milwaukee,0.9758733
A1075,Little Chute Elementary 901 Grand Ave Little Chute,B1064,Little Chute Elementary School 901 Grand Ave Little Chute,0.9758691
A185,Boyceville High 1003 Tiffany St Boyceville,B191,Boyceville High School 505 Tiffany St Boyceville,0.9757996
A1440,Osceola High 1111 Oak Ridge Dr Osceola,B1430,Osceola High School 1111 Oak Ridge Drive Osceola,0.97576296
A522,Edison Elementary 412 N Meade St Appleton,B512,Edison Elementary School 412 N Meade St Appleton,0.9757448
A1149,Marion Elementary 1001 N Main St Marion,B1146,Marion Elementary School 1001 N Main St Marion,0.97567433
A339,Columbus Elementary 200 Fuller St Columbus,B358,Columbus Elementary School 200 Fuller St Columbus,0.9756237
A852,Indian Hill School 1101 W Brown Deer Rd River Hills,B858,Indian Hill Elementary School 1101 W Brown Deer Rd River Hills,0.9756155
A2159,Willow Glen Primary School 2600 E Bolivar Ave Saint Francis,B2225,Willow Glen Elementary School 2600 E Bolivar Ave. Saint Francis,0.97556394
A405,Decorah Elementary 1225 Sylvan Way West Bend,B431,Decorah Elementary School 1225 Sylvan Way West Bend,0.97548085
A1220,Midvale Elementary 502 Caromar Dr Madison,B1224,Midvale Elementary School 502 Caromar Dr Madison,0.9754751
A602,Flynn Elementary 1430 Lee St Eau Claire,B594,Flynn Elementary School 1430 Lee St Eau Claire,0.9754698
A627,Frank Elementary 1816 57th St Kenosha,B618,Frank Elementary School 1816 57th St Kenosha,0.9753434
A96,Baird Elementary 539 Laverne Dr Green Bay,B97,Baird Elementary School 539 Laverne Dr Green Bay,0.97530717
A875,Jackson Elementary 441 W Burbank Ave Janesville,B882,Jackson Elementary School 441 Burbank Ave Janesville,0.9752187
A346,Coolidge Elementary 321 Alcott Dr Neenah,B367,Coolidge Elementary School 321 Alcott Dr Neenah,0.9751685
A754,Harvey Elementary 2012 19th Ave Kenosha,B752,Harvey Elementary School 2012 19th Ave Kenosha,0.97516024
A6,Abbotsford Elementary 510 W Hemlock St Abbotsford,B3,Abbotsford Elementary School 510 W Hemlock St Abbotsford,0.9750894
A1916,Thomas Jefferson Middle 1403 N Holden St Port Washington,B2015,Thomas Jefferson Middle School 1403 N Holden St Port Washington,0.97508526
A1625,Richmond Elementary N56W26530 Richmond Rd Sussex,B1637,Richmond Elementary School N56w26530 Richmond Rd Sussex,0.9750688
A695,Grafton High 1950 Washington St Grafton,B693,Grafton High School 1950 Washington St Grafton,0.97504187
A719,Greendale Middle 6800 Schoolway Greendale,B718,Greendale Middle School 6800 Schoolway Greendale,0.97503096
A1981,Valley New School 122 E College Ave Suite 2B Appleton,B2076,Valley New School 10 W College Ave Ste 228 Appleton,0.97499555
A350,Cooper Elementary 1807 Missouri Ave Superior,B381,Cooper Elementary School 1807 Missouri Ave Superior,0.9749803
A1307,Nelson Elementary 480 E James Ave Grantsburg,B1312,Nelson Elementary School 475 E James Ave Grantsburg,0.9749614
A651,Gaenslen Elementary 1250 E Burleigh St Milwaukee,B643,Gaenslen Elementary School 1250 E Burleigh St Milwaukee,0.97495514
A570,Evans Elementary 140 S Peters Ave Fond du Lac,B562,Evans Elementary School 140 S Peters Ave Fond Du Lac,0.97494894
A1945,Tower Rock Elementary S9033 Denzer Rd Prairie du Sac,B2043,Tower Rock Elementary School S9033 Denzer Road Prairie Du Sac,0.9749315
A572,Evergreen Elementary 510 Long Coulee Rd Holmen,B566,Evergreen Elementary School 510 Long Coulee Rd Holmen,0.974918
A555,Elvehjem Elementary 5106 Academy Dr Madison,B547,Elvehjem Elementary School 5106 Academy Dr Madison,0.974898
A1731,Sauk Trail Elementary 2205 Branch St Middleton,B1738,Sauk Trail Elementary School 2205 Branch Street Middleton,0.9748936
A204,Brookfield East High 3305 N Lilly Rd Brookfield,B207,Brookfield East High School 3305 Lilly Rd Brookfield,0.97481894
A266,Catalyst Academy 709 S Shawano St New London,B276,Catalyst Academy 709 South Shawano Street New London,0.9748146
A1196,Memorial High 1225 4th St Beloit,B1197,Memorial High School 1225 4th St Beloit,0.9748101
A1744,Schultz Elementary 510 Woodlawn Dr Mishicot,B1748,Schultz Elementary School 510 Woodlawn Dr Mishicot,0.9747977
A1924,Three Lakes Junior High 6930 W School St Three Lakes,B2022,Three Lakes Jr High School 6930 W School St Three Lakes,0.97477216
A870,Ixonia Elementary N8425 North St Ixonia,B873,Ixonia Elementary School N8425 North St Ixonia,0.9747534
A629,Franklin Elementary 2212 N Jarchow St Appleton,B626,Franklin Elementary School 2212 N Jarchow St Appleton,0.97474456
A2179,Winskill Elementary 861 W Maple St Lancaster,B2244,Winskill Elementary School 861 W Maple St Lancaster,0.9747193
A452,Dodgeland Elementary 401 S Western Ave Juneau,B451,Dodgeland Elementary School 401 South Western Ave Juneau,0.97469676
A736,Hackett Elementary 625 Eighth St Beloit,B735,Hackett Elementary School 625 8th St Beloit,0.9745862
A496,East Elementary 815 6th St Baraboo,B488,East Elementary School 815 6th St Baraboo,0.9745617
A1926,Tibbets Elementary W5218 County Road A Elkhorn,B2025,Tibbets Elementary School W 5218 County Road A Elkhorn,0.97448325
A457,Dodgeville Middle 951 W Chapel St Dodgeville,B456,Dodgeville Middle School 951 W Chapel St Dodgeville,0.97447956
A1787,Siefert Elementary 1547 N 14th St Milwaukee,B1793,Siefert Elementary School 1547 N 14th St Milwaukee,0.9742459
A179,Boscobel Elementary 200 Buchanan St Boscobel,B185,Boscobel Elementary School 200 Buchanan St Boscobel,0.9741906
A964,Kluge Elementary 5760 N 67th St Milwaukee,B963,Kluge Elementary School 5760 N 67th St Milwaukee,0.97415996
A582,Fall Creek Elementary 336 E Hoover Ave Fall Creek,B574,Fall Creek Elementary School 242 E Hoover Ave Fall Creek,0.9741282
A841,Humke Elementary 500 S Section St Nekoosa,B845,Humke Elementary School 500 S Section St Nekoosa,0.9740658
A323,Clintonville High 64 West Green Tree Road Clintonville,B342,Clintonville High School 64 West Greentree Road Clintonville,0.9740591
A769,Heritage Elementary 1250 Swan Rd De Pere,B767,Heritage Elementary School 1250 Swan Rd De Pere,0.97404337
A1029,Lannon Elementary 7145 N Lannon Rd Lannon,B1026,Lannon Elementary School 7145 N Lannon Rd Lannon,0.97402537
A2061,Waupun Area Junior High 801 E Lincoln St Waupun,B2142,Waupun Area Jr Senior High School 801 East Lincoln Street Waupun,0.9739588
A191,Brass Community School 6400 15th Ave Kenosha,B196,Brass School 6400 15th Ave Kenosha,0.97394776
A761,Hawthorne Elementary 1111Maitland Dr Waukesha,B756,Hawthorne Elementary School 1111 Maitland Dr Waukesha,0.9739362
A1050,Lincoln Avenue Elementary 1817 W Lincoln Ave Milwaukee,B1043,Lincoln Ave Elementary School 1817 W Lincoln Ave Milwaukee,0.97387964
A1095,Longfellow Elementary 819 Kentucky Ave Sheboygan,B1084,Longfellow Elementary School 1315 S 9th St Sheboygan,0.9738653
A810,Horace Mann High 325 McKinley St North Fond du Lac,B818,Horace Mann High School 325 Mckinley St Fond Du Lac,0.9738395
A117,Bay Lane Elementary S75W16399 Hilltop Dr Muskego,B118,Bay Lane Elementary School S75w16399 Hilltop Drive Muskego,0.97382385
A1094,Longfellow Elementary 1021 S 21st St Milwaukee,B1085,Longfellow Elementary School 1021 S 21st St Milwaukee,0.973793
A759,Hawthorne Elementary 3344 Concord Ave Madison,B758,Hawthorne Elementary School 3344 Concord Ave Madison,0.97378737
A1621,Richland Center Primary School 1990 Bohmann Dr Richland Center,B1636,Richland Center Primary School 1990 Bohmann Dr Richland Ctr,0.9737287
A1747,Section Elementary W318S8430 County Road EE Mukwonago,B1749,Section Elementary School W318 S8430 Hwy Ee Mukwonago,0.9736846
A925,Kate Goodrich Elementary 505 W 10th St Merrill,B932,Kate Goodrich Elementary School 505 West 10th Street Merrill,0.9736564
A508,Eastview Elementary 507 Sage St Lake Geneva,B498,Eastview Elementary School 535 Sage Street Lake Geneva,0.9736038
A1470,Parkside Elementary 475 W Arndt St Fond du Lac,B1475,Parkside Elementary School 475 W Arndt St Fond Du Lac,0.97359407
A57,Appleton Community 4K 2701 N Oneida St Suite C2 Appleton,B55,Appleton Community 4k 2701 N Oneida St Appleton,0.97357637
A918,Julian Thomas Elementary 930 Martin Luther King Dr Racine,B927,Julian Thomas Elementary School 930 Martin Luther King Dr Racine,0.9734862
A1045,Levi Leonard Elementary 401 S 3rd Street Evansville,B1039,Levi Leonard Elementary School 401 S 3rd St Evansville,0.97345114
A1466,Park High 1901 12th St Racine,B1469,Park High School 1901 12th St Racine,0.97341
A416,Denmark Elementary 450 N Wall St Denmark,B440,Denmark Elementary School 450 N Wall St Denmark,0.9733429
A2156,Williams Bay Elementary 250 Theatre Road Williams Bay,B2222,Williams Bay Elementary School 250 Theatre Road Williams Bay,0.97322273
A1917,Thoreau Elementary 3870 Nakoma Rd Madison,B2017,Thoreau Elementary School 3870 Nakoma Rd Madison,0.97320604
A1467,Park Lawn Elementary 300 Park Lawn St Oconomowoc,B1470,Park Lawn Elementary School 300 Parklawn St Oconomowoc,0.9731796
A1098,Lowell Elementary 401 Maple Ave Madison,B1091,Lowell Elementary School 401 Maple Ave Madison,0.97314715
A902,Jeffery Elementary 4011 87th St Kenosha,B906,Jeffery Elementary School 4011 87th St Kenosha,0.9731252
A1971,Union Grove High 3433 S Colony Ave Union Grove,B2070,Union Grove High School 3433 S Colony Ave Union Grove,0.97310394
A1349,North Elementary 232 Church St Hartland,B1348,North Elementary School 232 Church St Hartland,0.973034
A554,Elmwood Middle 213 S Scott St Elmwood,B546,Elmwood Middle School 213 S Scott St Elmwood,0.9729526
A274,Central Elementary 418 N Pelham St Rhinelander,B286,Central Elementary School 415 N Pelham St Rhinelander,0.97293127
A617,Fort Howard Elementary 520 Dousman St Green Bay,B607,Fort Howard Elementary School 520 Dousman St Green Bay,0.9728962
A2121,Weston Sr High School E2511 County Road S Cazenovia,B2188,Weston Jr High School E2511a Hwy S Cazenovia,0.9728906
A1898,Swallow Elementary W299N5614 County Road E Hartland,B1999,Swallow School W299n5614 County Rd E Hartland,0.97287726
A1006,Lake Superior Elementary 1101 Binsfield Rd Ashland,B1007,Lake Superior Elementary School 1101 Binsfield Rd Ashland,0.9727853
A573,Evergreen Elementary 1610 Pine Rd Rothschild,B565,Evergreen Elementary School 1610 Pine Rd Rothschild,0.9727642
A112,Barrie Elementary 1000 Harriette St Fort Atkinson,B112,Barrie Elementary School 1000 Harriette St Fort Atkinson,0.97275853
A109,Barneveld Elementary 304 S Jones St Barneveld,B109,Barneveld Elementary School 304 S Jones St Barneveld,0.97265255
A1128,Manawa Elementary 800 Beech St Manawa,B1124,Manawa Elementary School 800 Beech Street Manawa,0.97262985
A1672,Robinwood Elementary 10705 W Robinwood Ln Franklin,B1682,Robinwood Elementary School 10705 W Robinwood Ln Franklin,0.9725636
A1964,Turtle Lake Elementary 205 Oak St N Turtle Lake,B2063,Turtle Lake Elementary School 205 Oak St Turtle Lake,0.97254974
A193,Bridges Elementary 1200 Broadway St Prairie du Sac,B197,Bridges Elementary School 1200 Broadway Street Prairie Du Sac,0.9725021
A1996,Vieau Elementary 823 S 4th St Milwaukee,B2089,Vieau Elementary School 823 S 4th St Milwaukee,0.97246695
A1645,River Valley Elementary 830 W Daley St Spring Green,B1657,River Valley Elementary - Spring Green 830 W Daley St Spring Green,0.9723893
A246,Camp Douglas Elementary 81 Junction St Camp Douglas,B249,Camp Douglas Elementary School 101 Junction St Camp Douglas,0.97234195
A1610,Rhinelander High 665 Coolidge Ave Rhinelander,B1624,Rhinelander High School 665 Coolidge Ave Rhinelander,0.9723209
A317,Clement Avenue Elementary 3666 S Clement Ave Milwaukee,B336,Clement Ave Elementary School 3666 S Clement Ave Milwaukee,0.9722822
A1293,Nathan Hale High 11601 W Lincoln Ave West Allis,B1296,Nathan Hale High School 11601 W Lincoln Ave West Allis,0.9722781
A1995,Victory Elementary 2222 W Henry Ave Milwaukee,B2088,Victory Elementary School 2222 W Henry Ave Milwaukee,0.97211444
A1115,MacArthur Elementary 1331 Hobart Dr Green Bay,B1109,Macarthur Elementary School 1331 Hobart Dr Green Bay,0.97207433
A1496,Pershing Elementary 1330 S 47th St West Milwaukee,B1498,Pershing Elementary School 1330 S 47th St West Milwaukee,0.9720649
A800,Holmes Elementary 2463 N Buffum St Milwaukee,B797,Holmes Elementary School 2463 N Buffum St Milwaukee,0.9720151
A2127,Westwood Elementary 1155 Westwood Dr De Pere,B2197,Westwood Elementary School 1155 Westwood Dr De Pere,0.97199726
A64,Arboretum Elementary 1350 Arboretum Dr Waunakee,B62,Arboretum Elementary School 1350 Arboretum Drive Waunakee,0.97193253
A560,Endeavor Elementary 414 Church St Endeavor,B553,Endeavor Elementary School 414 Church St Endeavor,0.971915
A832,Howe Elementary 525 S Madison St Green Bay,B838,Howe Elementary School 525 S Madison St Green Bay,0.97190285
A1218,Middleton High 2100 Bristol St Middleton,B1223,Middleton High School 2100 Bristol Street Middleton,0.9718886
A716,Green Tree Elementary 1330 Green Tree Rd West Bend,B715,Green Tree Elementary School 1330 Green Tree Rd West Bend,0.9717783
A545,Ellsworth High 323 Hillcrest St Ellsworth,B537,Ellsworth High School 323 Hillcrest St Ellsworth,0.9717527
A2191,Wisconsin Heights Middle 10173 US Highway 14 Mazomanie,B2257,Wisconsin Heights Middle Sch 10173 Us Highway 14 Mazomanie,0.971742
A123,Bayfield Elementary 300 N 4th St Bayfield,B124,Bayfield Elementary School 300 N 4th St Bayfield,0.9717416
A1684,Rogers Street Academy 2430 W Rogers St Milwaukee,B1694,Rogers Street Academy (318) 2430 W Rogers St Milwaukee,0.9716416
A385,Curtin Elementary 3450 S 32nd St Milwaukee,B414,Curtin Elementary School 3450 S 32nd St Milwaukee,0.97159755
A793,Hi-Mount Elementary 4921 W Garfield Ave Milwaukee,B770,Hi-Mount Blvd Elementary Sch 4921 W Garfield Ave Milwaukee,0.9715637
A2002,Viroqua Elementary 115 N Education Ave Viroqua,B2095,Viroqua Elementary School 115 N Education Avenue Viroqua,0.9715417
A335,Colfax High 601 University Ave Colfax,B354,Colfax High School 601 University Ave Colfax,0.9714998
A75,Ashland Middle 203 11th St E Ashland,B73,Ashland Middle School 203 11th St E Ashland,0.97132707
A2150,Whittier Elementary 4382 S 3rd St Milwaukee,B2216,Whittier Elementary School 4382 S 3rd St Milwaukee,0.9713041
A904,Jim Falls Elementary 13643 198th St Jim Falls,B908,Jim Falls Elementary School 133643 198th St Jim Falls,0.971273
A506,East Troy Middle 3143 Graydon Ave East Troy,B495,East Troy Middle School 3143 Graydon Ave East Troy,0.971238
A2010,Wales Elementary 219 N Oak Crest Dr Wales,B2102,Wales Elementary School 219 North Oak Crest Drive Wales,0.9711698
A337,Coloma Elementary 210 N Linden St Coloma,B356,Coloma Elementary School 210 N Linden St Coloma,0.9711557
A347,Coon Valley Elementary 300 Lien St Coon Valley,B368,Coon Valley Elementary School 300 Lien St Coon Valley,0.97109807
A150,Bethesda Elementary 730 S University Dr Waukesha,B153,Bethesda Elementary School 730 S University Dr Waukesha,0.97103053
A517,Edgerton Elementary 5145 S 116th St Hales Corners,B506,Edgerton Elementary School 5145 S 116th St Hales Corners,0.9709991
A634,Franklin Elementary 1509 N 5th St Wausau,B625,Franklin Elementary School 1509 5th St Wausau,0.9709631
A992,LaFollette Elementary 3239 N 9th St Milwaukee,B994,Lafollette Elementary School 3239 N 9th St Milwaukee,0.9709246
A1162,Marshfield High 1401 E Becker Rd Marshfield,B1160,Marshfield High School 1401 E Becker Rd Marshfield,0.97087806
A1357,North Hudson Elementary 510 Lemon St N Hudson,B1355,North Hudson Elementary School 510 Lemon St N Hudson,0.9708123
A460,Doty Elementary 525 Longview Ave Green Bay,B460,Doty Elementary School 525 Longview Ave Green Bay,0.9707743
A588,Farnsworth Middle 1017 Union Ave Sheboygan,B580,Farnsworth Middle School 1017 Union Ave Sheboygan,0.9706896
A1552,Prairie Ridge Intermediate 2400 8th St Reedsburg,B1560,Prairie Ridge Intermediate School 2400 8th Street Reedsburg,0.9705427
A290,Chegwin Elementary 109 E Merrill Ave Fond du Lac,B302,Chegwin Elementary School 109 E Merrill Ave Fond Du Lac,0.9705338
A229,Butler Middle 310 N Hine Ave Waukesha,B232,Butler Middle School 310 N Hine Ave Waukesha,0.97047013
A1609,Reuther Central High 913 57th St Kenosha,B1623,Reuther Central High Sch 913 57th St Kenosha,0.97044957
A1008,Lake View Elementary 1802 Tennyson Ln Madison,B1008,Lake View Elementary School 1802 Tennyson Ln Madison,0.97021186
A87,Augusta Elementary E19320 Bartig Rd Augusta,B88,Augusta Elementary School E19320 Bartig Rd Augusta,0.97021097
A1982,Valley View Elementary 2200 True Ln Green Bay,B2078,Valley View Elementary Sch 2200 True Ln Green Bay,0.9701966
A606,Forest Edge Elementary School 4848 Brassica Rd Fitchburg,B598,Forest Edge Elementary 4848 Brassica Road Fitchburg,0.9701833
A1122,Madison Middle 2020 S Carpenter St Appleton,B1118,Madison Middle School 2020 S Carpenter St Appleton,0.970099
A2135,White Rock Campus 1150 Whiterock Ave Waukesha,B2203,White Rock Campus 1150 White Rock Av Waukesha,0.97007287
A552,Elmwood Elementary 5900 S Sunnyslope Rd New Berlin,B543,Elmwood Elementary School 5150 S Sunnyslope Rd New Berlin,0.97001004
A287,Chappell Elementary 205 N Fisk St Green Bay,B296,Chappell Elementary School 205 N Fisk St Green Bay,0.96998876
A1833,Spencer Junior High/High 300 N School St Spencer,B1838,Spencer High School 300 School St Spencer,0.96993506
A811,Horace Mann Middle 2820 Union Ave Sheboygan,B820,Horace Mann Middle School 2820 Union Ave Sheboygan,0.96993107
A181,Boscobel Junior High 300 Brindley St Boscobel,B187,Boscobel Jr High School 300 Brindley Street Boscobel,0.96986467
A1834,Spooner Elementary 1821 Scribner St Spooner,B1839,Spooner Elementary School 1821 Scribner St Spooner,0.9697889
A2216,Woodside Elementary 611 Two Mile Ave Wisconsin Rapids,B2278,Woodside Elementary School 611 Two Mile Ave Wisc Rapids,0.9697515
A1136,Maple Park Charter School W1380 Lake Geneva Highway Lake Geneva,B1131,Maple Park Charter School 535 Sage St Lake Geneva,0.9697497
A103,Banting Elementary 2019 Butler Dr Waukesha,B104,Banting Elementary School 2019 Butler Dr Waukesha,0.96973836
A640,Fratt Elementary 3501 Kinzie Ave Racine,B632,Fratt Elementary School 3501 Kinzie Ave Racine,0.9695428
A272,Central - Denison Elementary 900 Wisconsin St Lake Geneva,B285,Central Denison Elementary School 900 Wisconsin Street Lake Geneva,0.9695411
A1939,Tomahawk Elementary 1048 E Kings Rd Tomahawk,B2037,Tomahawk Elementary School 1048 E King Rd Tomahawk,0.969524
A1188,Meadowview Elementary 4714 Fairfax St Eau Claire,B1188,Meadow View Elementary School 4714 Fairfax St Eau Claire,0.9695114
A812,Horace Mann Middle 3101 N 13th St Wausau,B821,Horace Mann Middle School 3101 N 13th St Wausau,0.96944404
A140,Ben Franklin Elementary 7620 S 83rd St Franklin,B145,Ben Franklin Elementary School 7620 S 83rd St Franklin,0.9693297
A1025,Lancaster High 806 E Elm St Lancaster,B1021,Lancaster High School 806 E Elm St Lancaster,0.96932715
A1738,School for Arts and Performance 349 N Oak Crest Dr Wales,B967,Km School For Arts And Performance 349 North Oak Crest Dr Wales,0.96929646
A29,Algoma Elementary 514 Fremont St Algoma,B26,Algoma Elementary School 514 Fremont St Algoma,0.96925396
A134,Belleville Middle 625 W Church St Belleville,B139,Belleville Middle School 625 W Church St Belleville,0.9691248
A1624,Richmond Elementary 1441 E John St Appleton,B1638,Richmond Elementary School 1441 E John St Appleton,0.96908396
A726,Greenville Middle N1450 FawnRidge Dr Greenville,B725,Greenville Middle School N 1450 Fawn Ridge Drive Greenville,0.96908337
A1598,Red Apple School 914 Saint Patrick St Racine,B1603,Red Apple Elementary School 914 Saint Patrick St Racine,0.9689012
A1138,Mapleview Intermediate 125 E Kimberly Ave Kimberly,B1133,Mapleview Intermediate School 125 E Kimberly Ave Kimberly,0.9688917
A2190,Wisconsin Heights High 10173 US Highway 14 Mazomanie,B2256,Wisconsin Heights High School 10173 Hwy 14 Mazomanie,0.96888113
A1928,Tigerton Elementary 500 Elm St Tigerton,B2027,Tigerton Elementary School 500 Elm St Tigerton,0.9688189
A50,Amherst Middle 357 N Main St Amherst,B48,Amherst Middle School 357 N Main St Amherst,0.96881795
A1659,Riverview Elementary 4400 Michigan Ave Manitowoc,B1675,Riverview School 4400 Michigan Ave Manitowoc,0.96881664
A1635,River Falls 4 Children 421 W Maple St River Falls,B1649,River Falls 4 Children 1007 W Pine St River Falls,0.9687588
A917,Juda High N2385 Spring St Juda,B926,Juda High School N2385 Spring St Juda,0.9685854
A730,Gresham Elementary 501 Schabow St Gresham,B729,Gresham Elementary School 501 Schabow St Gresham,0.96855885
A700,Grant Elementary 425 W Upham St Marshfield,B697,Grant Elementary School 425 W Upham St Marshfield,0.9684536
A1296,Necedah Elementary 1801 S Main St Necedah,B1300,Necedah Elementary School 1801 S Main St Necedah,0.9683554
A1766,Shawano High 220 County Road B Shawano,B1766,Shawano High School 220 County Road B Shawano,0.96834123
A1587,Randolph High 110 Meadowood Dr Randolph,B1594,Randolph High School 110 Meadowood Drive Randolph,0.9683337
A849,Independence Elementary 23786 Indee Blvd Independence,B855,Independence Elementary School 23786 Indee Blvd Independence,0.96826315
A830,Howards Grove High 401 Audubon Rd Howards Grove,B835,Howards Grove High School 401 Audubon Rd Howards Grove,0.96812576
A1533,Port Washington High 427 W Jackson St Port Washington,B1540,Port Washington High School 427 W Jackson St Port Washington,0.9680446
A1546,Prairie Farm Elementary 630 River Ave S Prairie Farm,B1554,Prairie Farm Elementary School 115 River Ave N Prairie Farm,0.96804255
A510,Eau Claire Virtual School 500 Main St Eau Claire,B499,Eau Claire Virtual School 1430 Lee St. Eau Claire,0.96804065
A1285,Muir Elementary 6602 Inner Dr Madison,B1288,Muir Elementary School 6602 Inner Dr Madison,0.96796423
A772,Heyer Elementary 1209 Heyer Dr Waukesha,B769,Heyer Elementary School 1209 Heyer Dr Waukesha,0.96788216
A756,Haugen Elementary 615 5th St W Haugen,B754,Haugen Elementary School 615 5th St Haugen,0.9677261
A1557,Prairie View Elementary 1201 Newport La Holmen,B1562,Prairie View Elementary 1201 Newport Ln Holmen,0.9677024
A696,Grand Avenue Elementary 225 Grand Ave Prairie du Sac,B694,Grand Ave Elementary School 225 Grand Avenue Prairie Du Sac,0.96766233
A1157,Marshall Elementary 617 Madison St Marshall,B1155,Marshall Elementary School 617 Madison St Marshall,0.967578
A1270,Monticello High 334 S Main St Monticello,B1269,Monticello High School 334 S Main Street Monticello,0.9675229
A2109,West Side Elementary 401 Alexander Ave Reedsburg,B2192,Westside Elementary School 401 Alexander Ave Reedsburg,0.9675005
A697,Grandview High 2745 S 13TH St Milwaukee,B695,Grandview High School 2745 South 13th. Street Milwaukee,0.9674644
A259,Carver Academy 1900 N 1st St Milwaukee,B269,Carver Academy (102) 1900 N 1st St Milwaukee,0.9674627
A542,Elkhorn Area Middle 627 Court St Elkhorn,B535,Elkhorn Area Middle School 627 East Court Street Elkhorn,0.9674107
A833,Howe Elementary 221 8th St N Wisconsin Rapids,B837,Howe Elementary School 221 8th St N Wisc Rapids,0.9673557
A831,Howards Grove Middle 506 Kennedy Ave Howards Grove,B836,Howards Grove Middle School 506 Kennedy Ave Howards Grove,0.9672967
A1849,Starms Early Childhood 2616 W Garfield Ave Milwaukee,B1952,Starms Early Childhood Center 2616 W Garfield Ave Milwaukee,0.96711683
A159,Birnamwood Elementary 337 Main St Birnamwood,B163,Birnamwood Elementary School 337 Main St Birnamwood,0.9670895
A728,Greenwood Elementary 982 E Division St River Falls,B726,Greenwood Elementary School 418 N 8th St River Falls,0.9669644
A744,Hamilton Middle 4801 Waukesha St Madison,B744,Hamilton Middle School 4801 Waukesha St Madison,0.96695936
A264,Cassville Elementary 715 E Amelia St Cassville,B274,Cassville Elementary School 412 Crawford St Cassville,0.96693367
A1986,Vel Phillips Memorial High School 201 S Gammon Rd Madison,B2081,Vel Phillips Memorial High Sch 201 S Gammon Rd Madison,0.96684694
A1217,Meyer Middle 230 N 9th St River Falls,B1222,Meyer Middle School 230 N 9th Street River Falls,0.9668386
A142,Benjamin Franklin Junior High 2000 Polk St Stevens Point,B146,Ben Franklin Junior High School 2000 Polk St Stevens Point,0.96676564
A1165,Martin Elementary 626 Pinehurst Dr Green Bay,B1163,Martin Elementary School 626 Pinehurst Ave Green Bay,0.9667585
A1682,Rockwell Elementary 821 Monroe St Fort Atkinson,B1692,Rockwell Elementary School 821 Monroe St Fort Atkinson,0.9666751
A1388,Northwood High/Middle N14463 Highway 53 Minong,B1385,Northwood Highmiddle School N 14463 Highway 53 Minong,0.9666529
A2024,Washington Elementary 3500 Prais St Stevens Point,B2115,Washington Elementary School 3500 Prais St Stevens Point,0.9666317
A2028,Washington Elementary 2911 Washington St Wisconsin Rapids,B2116,Washington Elementary School 2911 Washington St Wisc Rapids,0.9664472
A373,Crivitz Elementary 718 Hall Hay St Crivitz,B403,Crivitz Elementary School 718 Hall Hay St Crivitz,0.96631694
A2042,Waters Elementary 495 Wabash Ave Fond du Lac,B2129,Waters Elementary School 495 Wabash Ave Fond Du Lac,0.9663009
A1039,Lena Elementary 304 E Main St Lena,B1033,Lena Elementary School 304 Main St Lena,0.96620536
A1923,Three Lakes High 6930 W School St Three Lakes,B2023,Three Lakes Sr High School 6930 W School St Three Lakes,0.96612406
A611,Forest Park Middle 8225 W Forest Hill Ave Franklin,B603,Forest Park Middle School 8225 W Forest Hill Ave Franklin,0.9660799
A748,Harmony Elementary 4243 E Rotamer Rd Janesville,B747,Harmony Elementary School 4243 East Rotamer Road Janesville,0.96604824
A70,Argyle Middle 14665 State Road 78 Argyle,B68,Argyle Middle School 14665 State Road 78 Argyle,0.96602243
A478,E W Luther Elementary 718 Hawthorne Ave South Milwaukee,B1099,Luther Elementary School 718 Hawthorne Ave S Milwaukee,0.9660187
A265,Cassville High 715 E Amelia St Cassville,B275,Cassville Middle & High School 715 E Amelia St Cassville,0.96601385
A1774,Shepard Hills Elementary 9701 S Shepard Hills Dr Oak Creek,B1776,Shepard Hills Elem School 9701 S Shepard Hills Dr Oak Creek,0.9660118
A1451,Oxford Elementary 222 S Franklin Ave Oxford,B1449,Oxford Elementary School 222 S Franklin Oxford,0.9659718
A2105,West Salem High 490 N Mark St West Salem,B2179,West Salem High School 490 N Mark St West Salem,0.9658319
A476,Dyer Elementary 201 S Kendrick Ave Burlington,B476,Dyer School 201 S Kendrick Ave Burlington,0.96574664
A2081,Webster Middle W75N624 Wauwatosa Rd Cedarburg,B2161,Webster Middle School W75n624 Wauwatosa Rd Cedarburg,0.9654168
A1962,Turner Middle 1237 Inman Pkwy Beloit,B2061,Turner Middle School 1237 Inman Pkwy Beloit,0.96535057
A1004,Lake Mills Middle 318 College St Lake Mills,B1005,Lake Mills Middle School 318 College St Lake Mills,0.9651949
